id	texto	etiqueta	pais
787093492912848896	@mechibasso ¡Ugh! Eso fue un golpe bajo. Nunca visto, nunca visto... no... excepcional, único, original, exclusivo... @MHackem	NEU	uy
799114241148092418	@xkidas @NCouto2000 @GonzaloCelis Bicampeón? una copa comprada de local, otra inventada x la fifa conmebol. Saludos a Jadue.	N	uy
798546447817842688	@joacobolso y lo peor es que con los republicanos en el gobierno de EEUU el futuro está jodido mismo	N	uy
805389222442139648	@pepi_goncalvez @Camilo99fuegos Pepi! Me encantó la Sonora 99 Fuegos! Esperemos volver pronto. Un abrazo grande para ti y gracias !	P	uy
802592181277995008	Quien no llama a #Fidel como #Dictador. Quien justifica SU DICTADURA ¿luego habla de: Democracia, DDHH y libertades? Dan vergüenza ajena	N	uy
806299770243391489	 Nunca digas de esta agua no beberé, porque el camino es largo y te puede dar sed  buen descanso Byeee	NEU	uy
801210520187654144	@andreacarcamo7 solo vi hasta los primeros caps de esa temporada y me re decepcionó, tan buena que era la serie y la aburrieron	N	uy
792630848545751040	@cedrezzz no creo que sea posible, los horarios de mañana me mataron, tengo que salir de una cancha a la otra y luego gpc	N	uy
773274291697778689	Bnas tardes/ noches a todos, mis amigos! Otro partido de la celeste q me pierdo x el trabajo. Espero q esta vez tengamos mejor result!	NEU	uy
780926648287977472	@htgawmurphy no vi el nuevo cap y no lo voy a hacer hasta que digan que caleb está en al menoS UN CAP de la s2	N	uy
768645501864542208	@Adri_tranqui si ? jaja muy bueno ! miré mucha tele y me vi muchas series las veíamos con mi viejo aún lo hacemos de vez en cuando	P	uy
804826340155334656	Estoy feliz xq esta lloviendo	P	uy
797665630262534144	Hoy la luna esta hermosa ,plena	P	uy
796195343767654400	Lo gracioso es que esto es real	NEU	uy
806686113410797569	Paaah, extrañaba tanto a Ezee... Estaba re perdido.	P	uy
797971214069137408	@steinpipe @elgaita @mmacri1 @MarioVa52 Juntos y Rodeados de campanas	NEU	uy
792549397917790208	@ColifaBack @crisacmol @UrtubeyJM @JCanoOK esta ocupado con su flamante casamiento	NEU	uy
806324824809340928	@ciudad_com @MarceloPolino @pampitaoficial @AngeldebritoOk @valientesoledad Todos intoxicados por envenenamiento jajjajajja !!!!!!	N	uy
804536652060389376	Se Viene Tiempos Dificiles , Pero Me La Voy A Bancar Piola	NEU	uy
796548678257377280	Meeee encanta saber que mañana tengo toda la mañana la casa sola Jee	P	uy
796852818384748544	Está la gente viajada y la gente que jura viajada alejense de los segundos	N	uy
803598526789795840	@DivergentofCari Hola, cómo estas?.. El segundo trailer se espera para diciembre... Al parecer falta poquito.	NEU	uy
804429208134959104	@larunego @DestacadosUY ¡¡Qué bueno!! Su trabajo es increíble y esperamos reciba mucho apoyo. Nosotros esperamos sorprenderla	P	uy
799365294556909568	@xkidas @diegodechena Te voy a liberar de mí, así dejás de lloriquear y protestar, chilena huevona. Chauuu	N	uy
787083612403400704	@MHackem @mechibasso Tampoco es para tanto, vienen en pack de 2X1 con vaso incluido y es más costo-efectivo	P	uy
799910591733387264	Siento que algo malo va a pasar o paso..ahí que instinto de mierda..que se apague que quiero intentar dormir	N	uy
806923123094220800	Estaría muy bueno saber que pide la gente para navidad..!! jajaja el mio cumplir mis sueños y avanzar cada ve…	P	uy
798803185208991744	"La tía se levanto y me dijo "" madrugastes o te caistes de la cama?"" Y ni si quiera e dormido"	NEU	uy
795116771112026112	@ximepa95 que legal me alegro mucho gorda perro o perra? Tenés q ver el propio nombre y ta , me alegro meu	P	uy
785792873681870849	@soyvedito soy una mierda egocentrista, sin rumbo fijo en la vida, que no merece mucho o casi nada... etc... ufff sono bien desahogarse	N	uy
762342280879628289	Cuando la comunidad del lol es una mierda  Pero la de Pokémon es buenísima Pero salió Pokémon GO y ahora son todos possers	N	uy
785888803579830272	@TipicaLoca yo no me pierdo nadita ! ahora es formal ! en la mañana veo todo del cel pero no contesto ni subo nada !	NEU	uy
764668147454664704	@AYATOlSMINE @LEVIFANCY Es un header de arctic monkeys pero está re bueno el icon, lo hice hace como 3 años, lo uso desde el año pasado	P	uy
771900782958575616	@VirginiaBfo en ese baile conocí a mi ex y esa fue mi ruina ! y trabajé en un baile muy bueno desde los 21 a los 28	N	uy
798715670812835840	Contestame cuando te pinte total	N	uy
804345750822014976	@DianiDeMG ¡Qué bueno! Esas sorpresas emocionan	P	uy
796989459912867840	Bueno a comer algo y a dormir	NEU	uy
799988852030984193	Te desearía lo mejor pero ya lo tuviste	NEU	uy
807098658181234688	@lamascarada @cuervotinelli tal cuál :/, No seas malo Papá...	N	uy
803610765072670720	@Flopi_Soberon lo mejor es ni aparecer por el tl señora	N	uy
804672571736227840	@pr0duc3r ¿Podrías enviarnos tu mail de usuario por MD? Muchas gracias.	NEU	uy
806218153239908352	Por qué ya no aparece cuando le doy like a un video	NEU	uy
805987085534527492	@cuervotinelli Que descanses Papá de mi corazón!!, siempre es lindo verte  ...	P	uy
802944930813386752	Literalmente estoy destruida ,perdón no hacer YouNow Es que realmente me siento súper mal.	N	uy
807072207151235072	Se fue Charlotte no miro mas ese programa era por la única que miraba showmatch	N	uy
804928332143951876	@cuervotinelli se le caen los dientes al Payaso Bobito :/, PAPÁ VENI TENGO MIEDO ... !!	N	uy
803989880904761344	@sebacancinos Perfecto, muchas gracias por dar el aviso. Vamos a consultar con el equipo de tecnología. Saludos	P	uy
799270195802030080	yo no puedo tener rulos ni con las cremas esas, pero me las pongo porque tienen rico olor	NEU	uy
807580816490381320	Holaaaaa chicos, volvi como estan¿ yo bien aca en mi querido hogar ABURRIDA y ustedes que hacen¿,cuenten chiquilines jaja	NEU	uy
797141668474580992	@Agronegocios_Uy paisajes lunares o marcianos rumbo a #Flores #Trinidad desde #Soriano por la #Ruta14. No se de que nos quejamos	NEU	uy
796470676769095686	@TiaEuge2011 siempre me gusta leer e informarme, por supuesto. De hecho no es q desconozca el tema, pero x supuesto. Gracias.	NEU	uy
800047262109933569	Mi celular él táctil esta roto ,entonces después de las clases lo voy a llevar a arreglar Así que pronto podre m…	NEU	uy
800161400836526080	@NeckoLol Eu necko que lastima el lunes no se si me puedo quedar hasta tarde :u es dia de semana tengo liceo (secundaria)	N	uy
782669032646447104	@psaccone @GGhelfa Es cierto, estimado. Pero el dcho de opinión lo tienen todos los hinchas de Peñarol, somos más de la mitad del país.	NEU	uy
786566224155119616	@ebelgeri sobre todo la parte de la nota q dice q hay q pasarsela a los del mismo color, algo q para Uruguay es revolucionario	N	uy
755889628771672065	@louisaphire mi botella de agua fav gracias por ser tan linda conmigo y siempre apoyarme en todo, te mereces lo mejor te amo y te extraño	P	uy
797680893443932160	Hoy la luna esta hermosa	P	uy
805821715767054341	Paaa jona te extraño primo firme	N	uy
796808352059846658	Mi hermana me dice que soy adoptda	NEU	uy
809498976349200386	@UnLocoSuellto te las enviamos por mensaje privado. ¡Saludos!	NEU	uy
803047641642897408	@grumimantis20 lo digo en serio me rompes el corazón	N	uy
805495305152200704	Los globos verdes se re pierden con el mosaico ese	N	uy
803307275310039040	Votamos por #SiNoEsMuyTarde de #LucianoPereyra @RADIOPOPULARSL Fans Club Oficial Internacional @tuselegidas	NEU	uy
796537705144483840	NUEVE MESES LNDF Mi sueño? Que Fabricio me vomite toda algún día!	NEU	uy
807550841100050437	Quiero una Skin de un traje de una vaca pero no encuentro lloro	N	uy
805469786264190976	@skyimpson me la olvide pero tengo la huella y no em deja usarla nose	N	uy
799470239016570880	@Eeugenitaa gracias Pippi! (te conté que tu nuevo DT favorito fue mi DT de pendejo?)	P	uy
799135744463929344	Digamos que se me hizo un poquiiiito tarde leyendo noticias y escribiendo algo. Será hasta mañana	N	uy
791830969724600321	@BrunaSosa7 @JuaneMartinez17 Ayyy vidaaa. Bueno te dejo juane ya no da para mas. Fue lindo mientras duró	NEU	uy
785465007546982400	@sermex2006 ¡Hola! Hay más criterios que el puntaje únicamente Eran 10 preseleccionados para votar entre el público. Saludos!	NEU	uy
802772270364106753	El año que viene me tengo que volver a hacer el carnè de salud..pero esta vez un poquito diferente	NEU	uy
804907063491051520	@DrYombi Arriba que entonces no todo está perdido. Lo que sea que buscás te va a salir vas a ver	P	uy
807788210705272836	@nellylomar @dbarindelli1 para tener pensamientos propios te veo repetir como lorito la versión q los pptt quieren para volver a robarnos	N	uy
806671609096454144	@sanper11 Hoy envié esa misma pregunta por WhatsApp a @NoToquenNada para @borisgolu10 pero no se la preguntaron no se mira el retrovisor	N	uy
789690712719785984	@smallxespos ay que linda q soss, vos iguaal!! Es una bebita lo q pasaa, mi user es el apellido de Axel y Celeste	P	uy
789607415280959488	@2891891cap aaaaaaah bueno algun dia igual te vas a anotar en la mia vas a ver. Ya voy a caer con tacos de 30cm	NEU	uy
793558991091761157	@DanielaPirezFie @jnmet La foto está excelente, pero no se puede creer todo lo que se lee en las redes Espero no haya hecho mucho daño.	NEU	uy
774341858340274176	estoy pensando q a esta hora estaría viajando a argentina necesito q me peguen un balazo y me revivan desp del maximus ahre ni me revivan	N	uy
798007475291070464	No tengo cargador que lindo	N	uy
799457878880886784	Agustin se fue y lo extraño	N	uy
806664808749731840	@amorins8 jajaja, un poco necrófilo pero bue...	N	uy
804010299640651776	@cedrezzz no tengo celular hace dias hablame md	NEU	uy
797523567147708416	Hay un buso de wanderers que me tiene enamorada	P	uy
805598405993054209	yo se que me porte mal hoy pero quiero fav	NEU	uy
799831482533638144	Nada más triste que te dejen plantada con el porro armado	N	uy
799771030055251968	@GhostHunter342 @Batalla_Epica Kratos igual, recuerda que ahora está en la mitologia nordica	NEU	uy
803760938436411400	"@mister__lemon @Goberlik @derraeb Dicen que escribió ""cuando sea grande quiero ser como vos"""	P	uy
808082200361136128	Era más fácil ir hasta el cuartito de utileria y traer una red nueva	N	uy
790886036951932932	@cuervotinelli Buen día Papá !!      :+ TE AMO MUCHO ...	P	uy
807608576256643073	"@LicenciadaCata Lost in Translation Le buscaron un título más ""marketinero"" Slds y buen fin de semana!!"	NEU	uy
791810076419981312	@mvdsister No seas mala Celina. No te das cuenta que ya sabe dónde lo tiene que llevar?	N	uy
792958108201082880	Porque la fecha esa tiene q ser justo el día de mi cumpleaños, que rabia y q triste	N	uy
791786893981646850	@kiki_fiore Los freelancers pueden usar la cuenta básica de @workana que es gratuita y no deben pagar por trabajar	NEU	uy
777603909015707649	@TownGamePlay Townsitoo, podrías saludar a mi mejor amiga Titi? es animatowner, y está pasando por un mal momento familiar Gracias!	NEU	uy
805004672763330562	11:30 juega el dortmund y 12:15 es el clásico de españa y no voy a poder mirar ninguno de los dos	N	uy
800157090543259648	@loli_pontes yo me tomé este finde para planificar mi funeral nomas, salí los dos anteriores, si me hubieras dicho antes lo consideraba	N	uy
799300121666076672	Espero que sea el cargador el que este fallando y no el celu!! Me sale mas barato un cargador que un celular jajaja	NEU	uy
788845274034737152	"@abbu25 jaja muy buena ! el tipo le dice al hijo q no está preparado y la gente lo votó como ""el"" candidato !"	N	uy
780782817324195840	@ElDemonioAzteka prefiero la verdad por más dura que sea y no vivir en el engaño de la mentira !!! Te mando un beso desde Uruguay	NEU	uy
766724869409087488	@PabloMonti1 me esta pasando lo mismo hace una semana y n tomo mate estaré atenta a los doc matriculados q te den respuestas por acá jaa	NEU	uy
787882931226279936	@solesalva lo mismo vos ,cuidate	P	uy
798475788957798400	Joaco si ves esto te extraño	N	uy
807756984976080896	Los mejores momentos no tienen foto. #sabado	P	uy
804160922726072320	@gianmaradona jajaa no digas eso ,sos muy joven	NEU	uy
795865455416246272	me tengo que sacar un diente y no quiero	N	uy
804526801972293634	@jugudik Reportate donde adas? Da señales de vida ¡Por Favor!	NEU	uy
802617931138011137	@Laa_ceciper hola bonita como estas me gustaria conocerte saber de ti	P	uy
800121594639171588	@LovesDalasito uhh que lastima, bueno igual no podia ir a la firma	N	uy
801207437365837824	@julirod14 Lástima que ya terminamos las clases, quedó pendiente el Mannequin Challenge ...	N	uy
791779517522141185	Es una interesante iniciativa @ajbodoc Por ahora podemos hacerlo por aqui en twitter #FreelaOnline	P	uy
806672639624364037	Yo le compro una milanga al que me acompañe jaja no quiero ir solo hoy.	NEU	uy
795274285036273668	@RufinaCamejo @mister__lemon @diego_vallarino Wrong. Desde 2005 hasta exactamente la primera vez en que pierda el FA	NEU	uy
793087330462658560	@Solenrivero Buen dia soleee!! LLegue temprano si, trabajo poco esta semana asi que ta, hago un esfuerzo	P	uy
789599696637534208	@candetinelli veo que me desactivaste los comentarios en las fotos de instagram ... Yo igual te quiero Lele	NEU	uy
792948993819045888	Hoy es el dia perfecto para ir caminando por la calle mientras les ofreces caramelos a los niños chicos...	P	uy
798504684172562432	@RochiisuarezBj No tenemos  Pero va a estar en todas las librerías del país y hay varias con tienda online	NEU	uy
799115184681943040	@xkidas @bambootik @NCouto2000 @GonzaloCelis copa 15 de América en 2011, cuartos en mundial 2010. Y Chile cómo anduvo en los mundiales?	N	uy
808290790321561600	@FlorAlonso79 La capacidad de los europeos de hacerme sentir un viejo a mis nóveles 26 añitos; no garroneaba un descuento ni equivocado	N	uy
758985341231476736	Solo porque es viernes yo sigo en la cama y me da igual llegar tarde... Igual, ya me estoy levantando...tampoco vamos a abusar...	NEU	uy
768676911497277440	@SoyAria Hermosos! Hoy Cris fue tt otra vez, como en cada final de GH, a años de q haya sido ganador. Fue el mejor!	P	uy
772598157607854081	Está demás porque mucha gente piensa que soy lesbiana. Saben donde se pueden meter sus estereotipos no? Si, ahí donde no les llega el sol	N	uy
762796025677508612	@joelalsolo a mi sobrino mas chico se le había roto la t la g y la b ahí eras un poco complicado hablar con el !	N	uy
790083240031838209	Aaa que mala suerte tengo	N	uy
792879115451981824	@diebamu y por supuesto los bloquee	N	uy
806701425157935108	Mañanaaaa es festivo en Colombia, que envidia	NEU	uy
804152829090926592	@LuzuGames Que bueno! porque me perdí el directo	P	uy
801247985006952448	Leo me consigue novios jajajaa bastaaaa quieroooo estar sola!	N	uy
804892483377332225	@NachoDantaz Traicionado por la mujer que me dio la vida	N	uy
799982618041348096	Num y te tiro una indirecta con tu user ME ABURRO	N	uy
808023078647304192	ay loco que mierda justo el que pensé que era buena gente..	N	uy
803046488637054976	@Pkba88 @losbidones recién veo toda la discusión, larguísima! (yo ya tengo novia! )	NEU	uy
804540450694660096	Pa yo soy eel mas gil me podes hacer mil jodas que siempre ccaigo	N	uy
803729617462956032	Que día de tragedias la verdad..ahora el falso simulacro del bps que termino siendo real	N	uy
791815276421611520	si no veo a lali este miercoles no la veo mas, tengo tremenda mala suerte siempre	N	uy
804876802304987136	@pedroalfonsoo @cuervotinelli ufffff !! Que bajón , me lo estoy perdiendo...,ME VOY A PEDALEAR CON GOMAS NUEVAS	NEU	uy
800024359167557634	Intendente #Flores @FEcheverria50 ¿Qué está haciendo para terminar #RuidosMolestos en #Trinidad? Los derechos de TODOS pasados por arriba	N	uy
792111645690650624	@Loli17 @THR Si me avisaron el otro día acá no creo que este pero estaría muy bueno tenerlo jjijij	P	uy
808196261895688192	"Digan lo que quieran pero Rápidos y Furiosos nunca ser lo mismo sin ""Paul Walker"" no hay remplazo por el"	N	uy
797217735327498241	Quien quiere Lima y quien Limón ? Si le das RT a los tres días te llega un limón o lima!	NEU	uy
805994934419464192	A todos se les antojo que les hablara a wpp o snap hoy y tengo que recordarles que mi cel esta roto	N	uy
757720156902723584	"X un error ""inexcusable"" d un fiscal y una jueza q absolvieron a un pedofilo,ellos fueron trasladados y no sancionados. Justicia? No hay."	N	uy
793545663921414144	@cuervotinelli PAPÁ ME VOY A DORMIR UNA SIESTA ASÍ DESPUÉS TE VEO A LA NOCHE, tu nieta está en mi cama toda despatarrada ...	P	uy
784352882694950912	@AlpioCosta hola, hace mucho q no t veo @arribaarg q pasó? te veía todos los dias desde Uruguay.la verdad q se t extraña chiquilin. volvé	NEU	uy
769716104491040768	@susanagkp jajaja yo fui el viernes ! precavido pero el finde pasado no fui a la feria y quería ir pero ya veo que toca esperar...	N	uy
791806103747198977	Necesito urgente ver a Seba	NEU	uy
787518349471313920	Esta lleno de mosquitos los odiooooo	N	uy
804486499421028354	@EnzoGrilloB Lo tengo en Febrero igual jajaja	NEU	uy
804893463082913792	@castondarx ay lo extraño lola decile que venga	N	uy
796388516016123905	@CaELiKe deseo que estés bien ,porque yo estoy destruida	NEU	uy
797980326505091072	@CAELIFANCY falta poco para tu cumple mi Cami ,te extraño	P	uy
804533414326059008	@FerrCarrillo ta re grande y Preciosa !! Bien Logrado  ...	P	uy
805423288432332801	Cuando termine de hacer skype con Irene quizá haga YouNow PD:Estoy nerviosa.	NEU	uy
803797059761532928	Hasta quien sabe cuando no vuelvo a entrar ! -_- me re enoja	N	uy
796466551457271808	me preocupa la flacura de la china, posta. NO era asi de flaca ella	N	uy
808031072546156544	@LiaTitoo Graciaas!! Vos también te lo merecías Fue re lindo tener una compañera como vos	P	uy
803301908542816256	Se está perdiendo la costumbre de valorar los pequeños detalles nunca los dejes de lado #Lunes	NEU	uy
802322021405163520	@tbotmakers Que bueno que descubrieron mi bot Cuando quieran meter algo en @ProductHunt avísenme y los ayudo!	P	uy
793473289846919168	Hola @cminana ! ¿Qué tips darías a los freelancers que quieren capacitarse en #SocialMedia? ¿Qué herramienta/curso online recomendarías?	NEU	uy
804523325154361345	Mojo Jojo hizo gigantes a las chicas superpoderosas y ahora no pueden combatir el crimen sin destrozar media Saltadilla	N	uy
798556925764009984	@gbudino venite a hablar de tus teóricos virtuales! vengan con otros de la cátedra! también de como usan las polimedias	NEU	uy
799385359775891456	@Chorros_uy Una consulta?, varios community manager están preguntándose como se hace para la denuncia del MI y así ganar más seguidores?	NEU	uy
790589944376983552	@gustavohlopez Cebolla que use nuestra camiseta celeste abajo de la roja y uds. compren camisetas de los cuadros europeos para todos !!	NEU	uy
806902222608953345	@uklatinamerica A mi + q la gráfica me hacen ruido las eternas e invariables promotoras mujeres de adorno al lado de cualquier cosa..	N	uy
788917587707064328	@josilopez_ @0hmyvolunteer ta voy a llorar, quiero más películas iremos a ver más de jen, pero no será lo mismo, no hay más thg	N	uy
776598247288795136	@Adri_tranqui bajé el vidrio por que esta sucio del temporal pero era demasiado fuerte el sol y lo subí de nuevo y la saque así	NEU	uy
769187206313443329	@diebamu debe tener la duda si convoca a los de la altura o a los del llano o los que se adaptan a las dos !	NEU	uy
792353951404482560	Que feo lo tuyo pibe..	N	uy
784562378360909826	Y bueno sera con conducta hoy	NEU	uy
799800935140773888	caro no quiere mas a su amiga	N	uy
804153861724315648	@racosta86 a ese Sr le veo cara conocida...	NEU	uy
798717913746251776	Yo sabía que la #SuperLuna traería efectos negativos #supermoonfail	N	uy
786460219576422400	@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca y la ultima tuya hace 15.	NEU	uy
803107999254396928	no me puedo dormir odio que siempre me pase esto loco	N	uy
792113790112436224	Rompí la licuadora! Genial! Batido a la mier!!! Necesito una nueva licuadora	N	uy
803740769827876864	Estoy muy sensible! Triste por lo de hoy! El futbol este de luto	N	uy
791075920077611008	@sara17almada @p0nja jaja hay que andar siempre limpito y arregladito por las dudas !	P	uy
805248787845443584	@GhetsisD Hay que disfrutarla al màximo mientras pueda ,despuès se hacen grandes y vuelan Doc	NEU	uy
803005007754854400	Paro de transporte en Montevideo hasta las 22:00 horas por agresión a ómnibus por el clásico	NEU	uy
786093894832390144	@jazzaldia amigos deseo establecer contacto con uds. Agradezco me envíen inbox mail, enviaré material de mi musica	NEU	uy
791105111720333312	Que bueno cuando terminas el día pensando: que bien me salio todo! chin chin por muchos días así	P	uy
785641959570468864	@MhBazzino10 Hola María Helena!!! Muchas gracias amiga. Mañana iniciamos con mucho gusto con la info desde aquí. Abrazo grande	P	uy
781265049340043264	@BrandonBouer aunque ya no hablemos,no me olvidé de tu cumpleaños #Felíces21 Bouer!!,espero que te la hayas pasado de lo mejor,saludos	P	uy
793261581866074113	#LaUltimaPalabra Guillermo sos un tipo joven, fachero, andá al dentista a que te haga carillas abajo, cuando hablas solo veo eso	NEU	uy
793599152257114112	@Alphasniper97 amigo... soy de uruguay... la verdad que aca es complicada la economia.pero de llegar a la ps4 espero cruzarme en batalla	NEU	uy
784010322235498496	.@cocoramazzi Ja, ja, muy gracioso. Teniendo en cuenta que tu posteo inicial es el elogio de un artículo lleno de odio y resentimiento.	N	uy
793658091082514432	@Criya59 que lastima me lo perdi ,esta mi hijo mirando tv y mi internet anda malisimo para poder ver el programa en la compu	N	uy
780155007471616002	@TipicaLoca lindas ! y son super mansas ! las fui apurando tocándole las patas traseras y se tomaron su tiempo ! no las apuras mucho...	P	uy
769300765571739648	lo único que quiero es saber si sharon sabe a quien se refiere rey y si matteo se queda o se va nada más disney #TerminoSoyLuna	NEU	uy
789675046952439809	no puedo entrar a terra	N	uy
778378053844164608	@lilovilaplana Gracias por Compartir hermosas fotos	P	uy
804077319392546817	@mateosere nooo me encanta Reality qué espectacular!!	P	uy
804468759109005312	@improbable qué lindo que hayas dicho que sí!	P	uy
803216808224362497	@Nifunifa4 siempre hay algo para hacer, no sea vaga	N	uy
793272736311308288	@sergiouy52 lo sé Sergio. La dedicactoria te comprende por supuesto	NEU	uy
805956566075797505	@_melibarra es una frase digna de chiquititas 98. y es cierta	NEU	uy
797970205573906432	"@PALMERPATO Que lindo ""mundo""ése entre la profe de teatroa los 22,23,aue lindo....""nostalgias"""	P	uy
804527565960605696	@Phoyu_Agustina u.u Perdon Es que estaba loquito y Di todos los Unfo perdon	N	uy
793273950591651840	Ya voy a juntar pastito y agua para los camellos de los reyes magos	NEU	uy
785659570974695424	@corosenlamosta bueno... vos lo escribiste, yo lo leí. Me hizo acordar a cosas, mala mía	N	uy
793218525510918144	@LuisSuarez9 Grande Lucho!!! Vamo arriba, es enorme el legado que dejan al fútbol uruguayo todo! Gracias	P	uy
804488787099271169	Querés saber sobre el tiempo? Seguí a @matiasrivero21 Un tipo piola y de buena onda #Meteorología #Uruguay	P	uy
795011252175175685	@FSOGArg @lulopilato @michaelbuble Es muy triste... Yo me enteré el jueves de noche, en Argentina ya se sabía..	N	uy
798730168063979521	Diría que estudio también Pero es mentira jajajaaj y yo por ahora mentiroso no soy y Odio Las Mentiras	NEU	uy
785460442999259136	@_mariajosee_ Hola, te pedimos disculpas! Por favor envianos tu mail de usuario por MD para que verifiquemos qué sucedió. Saludos.	NEU	uy
802597569385861120	Les gustarían edits así? Tratare de aprender como se hacen y aprender mas técnicas de edición La queen de Sel …	P	uy
805808356908797952	DEVUELTA EMPATE LA CONCHA DE SU MADRE Los duels seran contra ustedes no en unranked aviso Mary perdon pero no quieren skywars	N	uy
755782082245320705	Primero fue buscando a Nemo, hace un par de semanas a Dory y ahora a un Pokemon Jonny la gente esta muy loca!!!!	N	uy
794649229746667521	@LaloCosta96 Esta bueno que cites el tw, porque cuando ella entre sabes que va a entrar a tu perfil y va a ver esto	P	uy
777269769078734848	@javierandresh amigo mio no se si es más complicado que te hable una piedra o alguien a quien el corazón se le hizo de piedra	N	uy
794067846754168833	Encima tengo muchas fotos juntos	NEU	uy
786222378288312320	Va estar lindo el veranooo aca	P	uy
803683049045159936	Prefiero Lamentarme Solo Lo Que Esta Pasando	N	uy
799975119699460096	Quiero empezar el curso ya, Dios estoy emocionada	P	uy
802774427368824832	Buena peli voy a mirar yo ante de ti	P	uy
792417705764749312	@ffanoch @ObservadorUY jaja si el concepto es irregular no asimetrico	NEU	uy
791806050580168705	@Rabii_says Están algo demorados pero en proceso ¡Llegarán, no se preocupen!	P	uy
797975827505782784	Yo tengo él grupo perfecto de 7 chicas para ser IBFs grupales	P	uy
802778463933497344	Yo amo ser mujer..pero en casos así digo xq mierda fui mujer loco..	NEU	uy
787591488372871168	@CataDiaz100 ah nno perdon mejor dormi t va a hacer bien, comete una bananita	P	uy
808042214211407873	@davusito no hay tal pussy chaval ajajajajajja pero chingao seas si estabas con tus amigos	NEU	uy
805927363745841152	Han pasado 5 min y no hay nadie Estoy en vivio mi YouNow es Manuela Etchebarne	NEU	uy
791704540022185985	.@macielguillermo Guillermo, avisale a las Naciones Unidas que dice Bonomi que los datos que dan están equivocados	N	uy
792551437704241152	@kirazeuss hay nena que tengas un hermoso dia Muy Feliz Cumple ,por muchos años mas ,si Dios quiere	P	uy
784230677751431168	@grisel_ok a mi y a muchas personas nena ,que pasa ?aunque no nos conozcamos aqui estamos presente yo estoy	P	uy
792043592558768128	@kiki_fiore Una vez te lo enviemos, lo puedes subir como imagen a tu porfolio. Aquí @workanahelp podrá darte más detalles	NEU	uy
790692756352106496	@elojodeava Basta balalaika, enseñanza laica viña etrusca añeja. La lleva o la deja. Si no es la que busca, plástica katiuska	NEU	uy
793846169873092614	toy enamoradaaaaaaaa que ovy a hacer con tanto amor para dar cuando mi novio ta re dormido ?¿ matu ven a mi	P	uy
793667219234418688	90 oye, tu me caes de 10! jajajajja tu nombre me dio ganas de escribir así no se pq. La mejor con vossssss	P	uy
760952759466225664	"@andyygmes eres como muy tierna jajaja justo veía el ""40 cosas"" me lo pase genial! Si algún día voy a Berlín sería genial verte"	P	uy
784712404269760512	No puedo creer que estoy llendo por una hora sola al liceo nono que onda voy por 45 min nada mas mejor no podia ser	P	uy
788177432968851456	Me pierdo la ultima fecha	N	uy
785614446639083520	@Loquilla_Si sip! Me estoy manteniendo ocupado	P	uy
791796887762440192	@leifermendez En breve te contestaremos desde #FreelaOnline	NEU	uy
798685777051942913	Entre al coso cat ese y me descansan	N	uy
803754205341253632	@mvdsister Que buena pinta!! Un buen vinito y estamos!	P	uy
792850073474465796	@letifcosta importante el compromiso con la comunidad, es buena señal	P	uy
805242011217432580	No para nunca de tatuar a Ghi y tengo tremendo sueño	N	uy
804939813346562048	@DeVersalles lo sigo y lo leo ,tenga hermoso descanso ,se cuida gracias	P	uy
797181457722699776	Aveces twitter o insta bajan la calidad y se ven feos ,los edits	N	uy
792616765046030336	Estuve apuntó de crermela igual , a Dormir así no me reclama nada después	N	uy
791605235819184128	Hoy hace un mes que están juntos. Cuanto los extraño,pero están en un lugar mejor	NEU	uy
781805059801841665	@cuervotinelli Buen día P@!!, Excelente Jornada de Viernes, TE VEO HOY A LA NOCHE  !!	P	uy
798751449454780416	@xkidas @NCouto2000 @GonzaloCelis claro q me miro al espejo, no soy un asco como tus jugadores terrajas	N	uy
793550313705857025	Me acabo de enterar que @zotero ahora tiene free solo 300 MB y hay que pagar por almacenamiento	NEU	uy
786388901589954560	@deejay_madox ajajjaja era de imaginarse, ir hasta allá y no tomar nada es un embole, tremenda joda me perdi	N	uy
804870681032880128	@liliramos6 Fuerzas nena ,el esta en un lugar maravilloso ,vos no estas sola en este momento ,estamos nosotros para acompañarte	P	uy
798755412602327040	@xkidas @NCouto2000 @GonzaloCelis para nada, sólo estoy poniéndote en tu lugar: el de los mediocres q nunca tuvieron una copa mundial.	N	uy
782636986846806016	@juamigcaz es muy responsable y profesional, pero además va muy bien con el estilo de tu club, tiene mucha garra. Un crack!	P	uy
791791539777335296	@LeoVeigaSanchez Es cierto, no es su estilo. Su estilo es no comprometerse con nadie y quedar bien con dios y con el diablo.	N	uy
758266376335331329	Buen diaaaa... Al menos hoy voy más tarde al trabajo porq ayer me quedé más de media h dsp de mi hora de salir...	P	uy
759016394474131456	cartoon network censura las parejas gays en steven universe y no censura el humor negro de gumball o la violencia de dragon ball z hdps	N	uy
776541724516683776	Mas feo que te quiebres	N	uy
785507768920932352	Estoy re triste por el Cappelli	N	uy
803596161097420801	@old_sound sigue siendo laico, no te preocupes	P	uy
802904805660205057	Escucharle la voz antes de dormir. Lo mejor	P	uy
802555031396483072	Se me pego toda la comida JAJAJA lloro ah	N	uy
786389230482186240	@RoSo_54 @Adri_tranqui ya estoy pronto ! la cucha despejada !	P	uy
804553715659182084	yo quiero que dios me ayude a conseguir el libro rapido	NEU	uy
